Unnamed: 0,Substraattemperatuur Arabella Vers (goot 6 bak 5) (8C6) - Temperature (°C) - averages,Substraattemperatuur Arabella vers (goot 4 bak 5) (8C3) - Temperature (°C) - averages,Substraattemperatuur - Arabella vers (Goot 5 bak 5) (A19) - Temperature (°C) - averages,Plant bladtemperatuur °C (afd. 03.4) - Temperature (°C) - averages,Planttemperatuur Arabella Vers Goot 4 (4DB) - Surface temperature (°C) - averages,Planttemperatuur Arabella Goot 6 (919) - Surface temperature (°C) - averages,"regen (1=nat, 0=droog) - Boolean 0/1 (number) - averages",Cyclische belichting 3.4 - % (%) - averages,watergift - pH  (afd 03.4) - pH (pH) - averages,buiten RV - % - Humidity (%) - averages,absoluut vochtgehalte buitenlucht - g/m³ - Absolute humidity (g/kg) - averages,belichting: aan  (afd 03.4) - Percentage (%) - averages,Outside PAR-sensor - PAR (μmol m−2 s−1) - averages,ventilatietemp: ber  - °C  (afd 03.4) - Temperature (°C) - averages,PAR-sensor (afd. 3.4) - PAR (μmol m−2 s−1) - averages,3.4 PAR Goot 3 (055) - PAR (μmol m−2 s−1) - averages,Netto stralingsmeter (Afd 3.4) - Radiation (W/m2) - averages,watergift - l/m²  (afd 03.4) - Irrigation per square meter (l/m2) - averages,Multilayer Tower 1 table 3 - Leaf Temp (B5D) - Surface temperature (°C) - averages,buitentemperatuur - °C - Temperature (°C) - averages,RV kas - %  (afd 03.4) - Humidity (%) - averages,CO2 kas - ppm  (afd 03.4) - CO2 (ppm) - averages,kastemperatuur - °C  (afd 03.4) - Temperature (°C) - averages,Planttemperatuur goot 5 (Arabella Vers) (C8F) - Surface temperature (°C) - averages
2021-04-01 00:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.20371276205313893,-0.40589076735873064,-0.41170085919728827,-0.335933806034463,-0.22016294648655657,0.9735238810816691,-1.6309541035501636,-0.8770621694678805,0.0,-0.6736682661092473,-0.6168930421092917,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,1.2988037413483058,-4.149086437250798,0.27170149383616693,-1.4043598253461378,-0.47000444957896914,-0.3562706283499355,-0.3647578093194579
2021-04-01 01:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.268625409043003,-0.45144035884019335,-0.5003010579546499,-0.335933806034463,-0.22016294648655657,0.9735238810816691,-1.516093334701752,-0.8770621694678805,0.0,-0.6736682661092473,-0.6168930421092917,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,1.2988037413483058,-4.149086437250798,0.17351521127819858,-1.2769380790784646,-0.3737185820682515,-0.44988844526507754,-0.4312865789967018
2021-04-01 02:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.3335380560328672,-0.5197647460623878,-0.5667512070226703,-0.335933806034463,-0.22016294648655657,-1.2196302092928577,-1.2593457337464795,-0.7738661886839762,0.0,-0.6736682661092473,-0.6168930421092917,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,-0.8101230795446324,-4.149086437250798,0.07532892872023025,-1.267136406288644,-0.2068866334110668,-0.47329289949386344,-0.49781534867394533
2021-04-01 03:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.4200882520193521,-0.6336387247660445,-0.6553514057800315,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,-1.157997996527293,-0.8426635092065792,0.0,-0.6736682661092473,-0.6168930421092917,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,-0.9255752777686983,-4.149086437250798,-0.04249461034933167,-1.0122929137532986,0.026678094708991736,-0.5669107164090059,-0.6086966314693516
2021-04-01 04:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.5715510949957016,-0.8158370906918961,-0.854701852984094,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,-0.9417894904596948,-0.9802581502517853,0.0,-0.6736682661092473,-0.6168930421092917,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,-0.9255752777686983,-4.149086437250798,-0.3763279710464242,-0.9730862225940149,-0.22881311809172492,-0.8009552586968619,-0.7861066839420019
2021-04-01 05:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.7230139379720507,-0.9752606608770159,-1.0097522008094757,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,-0.6985549211336476,-0.9802581502517853,0.0,-0.6736682661092473,-0.44240061930566704,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,-0.9255752777686983,-4.149086437250798,-0.5334260231391733,-0.7770527667975954,-0.28124601624112583,-0.9647864382983609,-0.9413404798555706
2021-04-01 06:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.7662890359652935,-0.9980354566177473,-1.0097522008094757,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,-0.5161289941391116,-0.9114608297291822,0.0,-0.6736682661092473,-0.13219186765477886,-0.6315358340008876,-0.6661778054815976,-2.795480399204844,-0.9255752777686983,-4.149086437250798,-0.5727005361623608,-0.7280444028484905,-0.40327167011609527,-0.9647864382983609,-0.9635167364146517
2021-04-01 07:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.7446514869686719,-0.9752606608770159,-0.9876021511201354,-0.335933806034463,-0.22016294648655657,-1.3392567960405592,-0.009390308043178934,-0.8426635092065792,0.0,-0.6736682661092473,0.1780168839961093,-0.6315358340008876,-0.6302579270608444,-2.795480399204844,-0.9255752777686983,-4.149086437250798,-0.8083476143014847,-0.40458920078439853,-0.49288425968052624,-0.9179775298407898,-0.9635167364146517
2021-04-01 08:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.4200882520193521,-0.5880891332845815,-0.5889012567120105,-0.335933806034463,-0.22016294648655657,-0.8607504490497534,0.22708774546825633,-0.8082648489452778,0.0,-0.6736682661092473,0.35250930679973397,-0.6315358340008876,-0.33448081669746277,-2.795480399204844,-0.8947880249089473,-4.149086437250798,-0.9065338968594531,-0.05172898035084253,-0.16398698947064788,-0.5903151706377915,-0.5865203749102704
2021-04-01 09:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,-0.008974821083547356,-0.1325932184699529,-0.07945011385718434,-0.335933806034463,-0.22016294648655657,0.6545196497544653,0.10547046080523266,-0.8082648489452778,0.0,-0.6736682661092473,0.759658293341525,-0.6315358340008876,0.1740776439922697,-2.795480399204844,-0.7716390134699437,-4.149086437250798,-0.8279848708130783,-0.5614159654215336,-0.11632071842573798,-0.33286617412114955,-0.1429952437286453
2021-04-01 10:00:00,-1.9317427408193946,-3.7164676014361877,-3.7046290099718697,0.6834267468083347,0.6189750409741835,0.9173021221631275,-0.335933806034463,-0.22016294648655657,0.6545196497544653,-0.10398152944775342,-0.8082648489452778,0.0,-0.6736682661092473,1.263747514774218,-0.6315358340008876,0.7657544581607418,-2.795480399204844,-0.7408517606101928,-4.149086437250798,-0.7101613317435164,-0.6104243293706385,-0.2936392467128025,0.4160763611999893,0.6775262489573611
